GEO_ID,NAME,S2201_C01_001E,S2201_C01_002E,S2201_C01_003E,S2201_C01_004E,S2201_C01_005E,S2201_C01_006E,S2201_C01_007E,S2201_C01_008E,S2201_C01_009E,S2201_C01_010E,S2201_C01_011E,S2201_C01_012E,S2201_C01_013E,S2201_C01_014E,S2201_C01_015E,S2201_C01_016E,S2201_C01_017E,S2201_C01_018E,S2201_C01_019E,S2201_C01_020E,S2201_C01_021E,S2201_C01_022E,S2201_C01_023E,S2201_C01_024E,S2201_C01_025E,S2201_C01_026E,S2201_C01_027E,S2201_C01_028E,S2201_C01_029E,S2201_C01_030E,S2201_C01_031E,S2201_C01_032E,S2201_C01_033E,S2201_C01_034E,S2201_C01_035E,S2201_C01_036E,S2201_C01_037E,S2201_C01_038E,S2201_C02_001E,S2201_C02_002E,S2201_C02_003E,S2201_C02_004E,S2201_C02_005E,S2201_C02_006E,S2201_C02_007E,S2201_C02_008E,S2201_C02_009E,S2201_C02_010E,S2201_C02_011E,S2201_C02_012E,S2201_C02_013E,S2201_C02_014E,S2201_C02_015E,S2201_C02_016E,S2201_C02_017E,S2201_C02_018E,S2201_C02_019E,S2201_C02_020E,S2201_C02_021E,S2201_C02_022E,S2201_C02_023E,S2201_C02_024E,S2201_C02_025E,S2201_C02_026E,S2201_C02_027E,S2201_C02_028E,S2201_C02_029E,S2201_C02_030E,S2201_C02_031E,S2201_C02_032E,S2201_C02_033E,S2201_C02_034E,S2201_C02_035E,S2201_C02_036E,S2201_C02_037E,S2201_C02_038E,S2201_C03_001E,S2201_C03_002E,S2201_C03_003E,S2201_C03_004E,S2201_C03_005E,S2201_C03_006E,S2201_C03_007E,S2201_C03_008E,S2201_C03_009E,S2201_C03_010E,S2201_C03_011E,S2201_C03_012E,S2201_C03_013E,S2201_C03_014E,S2201_C03_015E,S2201_C03_016E,S2201_C03_017E,S2201_C03_018E,S2201_C03_019E,S2201_C03_020E,S2201_C03_021E,S2201_C03_022E,S2201_C03_023E,S2201_C03_024E,S2201_C03_025E,S2201_C03_026E,S2201_C03_027E,S2201_C03_028E,S2201_C03_029E,S2201_C03_030E,S2201_C03_031E,S2201_C03_032E,S2201_C03_033E,S2201_C03_034E,S2201_C03_035E,S2201_C03_036E,S2201_C03_037E,S2201_C03_038E,S2201_C04_001E,S2201_C04_002E,S2201_C04_003E,S2201_C04_004E,S2201_C04_005E,S2201_C04_006E,S2201_C04_007E,S2201_C04_008E,S2201_C04_009E,S2201_C04_010E,S2201_C04_011E,S2201_C04_012E,S2201_C04_013E,S2201_C04_014E,S2201_C04_015E,S2201_C04_016E,S2201_C04_017E,S2201_C04_018E,S2201_C04_019E,S2201_C04_020E,S2201_C04_021E,S2201_C04_022E,S2201_C04_023E,S2201_C04_024E,S2201_C04_025E,S2201_C04_026E,S2201_C04_027E,S2201_C04_028E,S2201_C04_029E,S2201_C04_030E,S2201_C04_031E,S2201_C04_032E,S2201_C04_033E,S2201_C04_034E,S2201_C04_035E,S2201_C04_036E,S2201_C04_037E,S2201_C04_038E,S2201_C05_001E,S2201_C05_002E,S2201_C05_003E,S2201_C05_004E,S2201_C05_005E,S2201_C05_006E,S2201_C05_007E,S2201_C05_008E,S2201_C05_009E,S2201_C05_010E,S2201_C05_011E,S2201_C05_012E,S2201_C05_013E,S2201_C05_014E,S2201_C05_015E,S2201_C05_016E,S2201_C05_017E,S2201_C05_018E,S2201_C05_019E,S2201_C05_020E,S2201_C05_021E,S2201_C05_022E,S2201_C05_023E,S2201_C05_024E,S2201_C05_025E,S2201_C05_026E,S2201_C05_027E,S2201_C05_028E,S2201_C05_029E,S2201_C05_030E,S2201_C05_031E,S2201_C05_032E,S2201_C05_033E,S2201_C05_034E,S2201_C05_035E,S2201_C05_036E,S2201_C05_037E,S2201_C05_038E,S2201_C06_001E,S2201_C06_002E,S2201_C06_003E,S2201_C06_004E,S2201_C06_005E,S2201_C06_006E,S2201_C06_007E,S2201_C06_008E,S2201_C06_009E,S2201_C06_010E,S2201_C06_011E,S2201_C06_012E,S2201_C06_013E,S2201_C06_014E,S2201_C06_015E,S2201_C06_016E,S2201_C06_017E,S2201_C06_018E,S2201_C06_019E,S2201_C06_020E,S2201_C06_021E,S2201_C06_022E,S2201_C06_023E,S2201_C06_024E,S2201_C06_025E,S2201_C06_026E,S2201_C06_027E,S2201_C06_028E,S2201_C06_029E,S2201_C06_030E,S2201_C06_031E,S2201_C06_032E,S2201_C06_033E,S2201_C06_034E,S2201_C06_035E,S2201_C06_036E,S2201_C06_037E,S2201_C06_038E
1400000US42101024500,Census Tract 245; Philadelphia County; Pennsylvania,1721,646,1075,156,848,259,589,717,783,82,701,201,500,0,938,74,147,58,89,717,880,841,972,749,62,1606,0,28,0,0,25,25,62,19589,1004,92,657,255,(X),37.5,62.5,9.1,49.3,15,34.2,41.7,45.5,4.8,40.7,11.7,29.1,0,54.5,4.3,8.5,3.4,5.2,41.7,51.1,48.9,56.5,43.5,3.6,93.3,0,1.6,0,0,1.5,1.5,3.6,(X),(X),9.2,65.4,25.4,861,316,545,0,509,89,420,352,465,0,465,45,420,0,396,0,44,44,0,352,506,355,596,265,0,836,0,0,0,0,25,25,0,15772,509,79,322,108,50,36.7,63.3,0,59.1,10.3,48.8,40.9,54,0,54,5.2,48.8,0,46,0,5.1,5.1,0,40.9,58.8,41.2,69.2,30.8,0,97.1,0,0,0,0,2.9,2.9,0,(X),(X),15.5,63.3,21.2,860,330,530,156,339,170,169,365,318,82,236,156,80,0,542,74,103,14,89,365,374,486,376,484,62,770,0,28,0,0,0,0,62,29939,495,13,335,147,50,38.4,61.6,18.1,39.4,19.8,19.7,42.4,37,9.5,27.4,18.1,9.3,0,63,8.6,12,1.6,10.3,42.4,43.5,56.5,43.7,56.3,7.2,89.5,0,3.3,0,0,0,0,7.2,(X),(X),2.6,67.7,29.7
1400000US42101024600,Census Tract 246; Philadelphia County; Pennsylvania,1148,407,741,151,411,45,366,586,478,142,336,13,323,0,670,9,75,32,43,586,383,765,334,814,108,999,0,0,0,0,41,24,99,34091,562,27,370,165,(X),35.5,64.5,13.2,35.8,3.9,31.9,51,41.6,12.4,29.3,1.1,28.1,0,58.4,0.8,6.5,2.8,3.7,51,33.4,66.6,29.1,70.9,9.4,87,0,0,0,0,3.6,2.1,8.6,(X),(X),4.8,65.8,29.4,556,145,411,34,300,45,255,222,291,34,257,13,244,0,265,0,43,32,11,222,351,205,262,294,0,556,0,0,0,0,0,15,0,15872,334,27,273,34,48.4,26.1,73.9,6.1,54,8.1,45.9,39.9,52.3,6.1,46.2,2.3,43.9,0,47.7,0,7.7,5.8,2,39.9,63.1,36.9,47.1,52.9,0,100,0,0,0,0,0,2.7,0,(X),(X),8.1,81.7,10.2,592,262,330,117,111,0,111,364,187,108,79,0,79,0,405,9,32,0,32,364,32,560,72,520,108,443,0,0,0,0,41,9,99,52138,228,0,97,131,51.6,44.3,55.7,19.8,18.8,0,18.8,61.5,31.6,18.2,13.3,0,13.3,0,68.4,1.5,5.4,0,5.4,61.5,5.4,94.6,12.2,87.8,18.2,74.8,0,0,0,0,6.9,1.5,16.7,(X),(X),0,42.5,57.5
1400000US42101024700,Census Tract 247; Philadelphia County; Pennsylvania,1674,667,1007,287,664,70,594,723,486,145,341,31,310,0,1188,142,323,39,284,723,483,1191,704,970,97,1528,9,0,0,0,40,39,58,40714,951,140,429,382,(X),39.8,60.2,17.1,39.7,4.2,35.5,43.2,29,8.7,20.4,1.9,18.5,0,71,8.5,19.3,2.3,17,43.2,28.9,71.1,42.1,57.9,5.8,91.3,0.5,0,0,0,2.4,2.3,3.5,(X),(X),14.7,45.1,40.2,554,202,352,12,323,47,276,219,206,0,206,8,198,0,348,12,117,39,78,219,208,346,312,242,57,497,0,0,0,0,0,39,18,35245,335,41,237,57,33.1,36.5,63.5,2.2,58.3,8.5,49.8,39.5,37.2,0,37.2,1.4,35.7,0,62.8,2.2,21.1,7,14.1,39.5,37.5,62.5,56.3,43.7,10.3,89.7,0,0,0,0,0,7,3.2,(X),(X),12.2,70.7,17,1120,465,655,275,341,23,318,504,280,145,135,23,112,0,840,130,206,0,206,504,275,845,392,728,40,1031,9,0,0,0,40,0,40,53611,616,99,192,325,66.9,41.5,58.5,24.6,30.4,2.1,28.4,45,25,12.9,12.1,2.1,10,0,75,11.6,18.4,0,18.4,45,24.6,75.4,35,65,3.6,92.1,0.8,0,0,0,3.6,0,3.6,(X),(X),16.1,31.2,52.8
1400000US42101024800,Census Tract 248; Philadelphia County; Pennsylvania,761,211,550,162,385,89,296,214,332,56,276,63,213,0,429,106,109,26,83,214,259,502,160,601,31,717,0,0,0,0,13,0,31,43347,547,75,287,185,(X),27.7,72.3,21.3,50.6,11.7,38.9,28.1,43.6,7.4,36.3,8.3,28,0,56.4,13.9,14.3,3.4,10.9,28.1,34,66,21,79,4.1,94.2,0,0,0,0,1.7,0,4.1,(X),(X),13.7,52.5,33.8,323,17,306,40,184,55,129,99,145,40,105,29,76,0,178,0,79,26,53,99,247,76,62,261,0,310,0,0,0,0,13,0,0,17780,224,57,75,92,42.4,5.3,94.7,12.4,57,17,39.9,30.7,44.9,12.4,32.5,9,23.5,0,55.1,0,24.5,8,16.4,30.7,76.5,23.5,19.2,80.8,0,96,0,0,0,0,4,0,0,(X),(X),25.4,33.5,41.1,438,194,244,122,201,34,167,115,187,16,171,34,137,0,251,106,30,0,30,115,12,426,98,340,31,407,0,0,0,0,0,0,31,54942,323,18,212,93,57.6,44.3,55.7,27.9,45.9,7.8,38.1,26.3,42.7,3.7,39,7.8,31.3,0,57.3,24.2,6.8,0,6.8,26.3,2.7,97.3,22.4,77.6,7.1,92.9,0,0,0,0,0,0,7.1,(X),(X),5.6,65.6,28.8
1400000US42101024900,Census Tract 249; Philadelphia County; Pennsylvania,1087,674,413,108,382,93,289,597,286,28,258,93,165,0,801,80,124,0,124,597,357,730,618,469,28,980,0,0,0,47,32,0,28,28855,490,92,275,123,(X),62,38,9.9,35.1,8.6,26.6,54.9,26.3,2.6,23.7,8.6,15.2,0,73.7,7.4,11.4,0,11.4,54.9,32.8,67.2,56.9,43.1,2.6,90.2,0,0,0,4.3,2.9,0,2.6,(X),(X),18.8,56.1,25.1,433,287,146,12,188,73,115,233,138,12,126,73,53,0,295,0,62,0,62,233,192,241,384,49,0,401,0,0,0,0,32,0,0,28238,200,28,155,17,39.8,66.3,33.7,2.8,43.4,16.9,26.6,53.8,31.9,2.8,29.1,16.9,12.2,0,68.1,0,14.3,0,14.3,53.8,44.3,55.7,88.7,11.3,0,92.6,0,0,0,0,7.4,0,0,(X),(X),14,77.5,8.5,654,387,267,96,194,20,174,364,148,16,132,20,112,0,506,80,62,0,62,364,165,489,234,420,28,579,0,0,0,47,0,0,28,33839,290,64,120,106,60.2,59.2,40.8,14.7,29.7,3.1,26.6,55.7,22.6,2.4,20.2,3.1,17.1,0,77.4,12.2,9.5,0,9.5,55.7,25.2,74.8,35.8,64.2,4.3,88.5,0,0,0,7.2,0,0,4.3,(X),(X),22.1,41.4,36.6
1400000US42101025200,Census Tract 252; Philadelphia County; Pennsylvania,3518,1330,2188,323,1327,73,1254,1868,1025,135,890,33,857,0,2493,188,437,40,397,1868,738,2780,1470,2048,416,3003,0,0,0,14,85,171,337,27675,1650,286,842,522,(X),37.8,62.2,9.2,37.7,2.1,35.6,53.1,29.1,3.8,25.3,0.9,24.4,0,70.9,5.3,12.4,1.1,11.3,53.1,21,79,41.8,58.2,11.8,85.4,0,0,0,0.4,2.4,4.9,9.6,(X),(X),17.3,51,31.6,1967,851,1116,74,852,33,819,1041,552,34,518,33,485,0,1415,40,334,0,334,1041,583,1384,1113,854,135,1733,0,0,0,14,85,149,56,19444,926,165,593,168,55.9,43.3,56.7,3.8,43.3,1.7,41.6,52.9,28.1,1.7,26.3,1.7,24.7,0,71.9,2,17,0,17,52.9,29.6,70.4,56.6,43.4,6.9,88.1,0,0,0,0.7,4.3,7.6,2.8,(X),(X),17.8,64,18.1,1551,479,1072,249,475,40,435,827,473,101,372,0,372,0,1078,148,103,40,63,827,155,1396,357,1194,281,1270,0,0,0,0,0,22,281,30339,724,121,249,354,44.1,30.9,69.1,16.1,30.6,2.6,28,53.3,30.5,6.5,24,0,24,0,69.5,9.5,6.6,2.6,4.1,53.3,10,90,23,77,18.1,81.9,0,0,0,0,0,1.4,18.1,(X),(X),16.7,34.4,48.9
1400000US42101025300,Census Tract 253; Philadelphia County; Pennsylvania,2125,484,1641,422,919,302,617,784,852,121,731,196,535,0,1273,301,188,106,82,784,277,1848,405,1720,181,1868,0,7,0,0,69,28,181,52207,1341,245,683,413,(X),22.8,77.2,19.9,43.2,14.2,29,36.9,40.1,5.7,34.4,9.2,25.2,0,59.9,14.2,8.8,5,3.9,36.9,13,87,19.1,80.9,8.5,87.9,0,0.3,0,0,3.2,1.3,8.5,(X),(X),18.3,50.9,30.8,438,86,352,32,314,167,147,92,259,22,237,127,110,0,179,10,77,40,37,92,109,329,158,280,10,428,0,0,0,0,0,28,10,43776,346,75,247,24,20.6,19.6,80.4,7.3,71.7,38.1,33.6,21,59.1,5,54.1,29,25.1,0,40.9,2.3,17.6,9.1,8.4,21,24.9,75.1,36.1,63.9,2.3,97.7,0,0,0,0,0,6.4,2.3,(X),(X),21.7,71.4,6.9,1687,398,1289,390,605,135,470,692,593,99,494,69,425,0,1094,291,111,66,45,692,168,1519,247,1440,171,1440,0,7,0,0,69,0,171,65849,995,170,436,389,79.4,23.6,76.4,23.1,35.9,8,27.9,41,35.2,5.9,29.3,4.1,25.2,0,64.8,17.2,6.6,3.9,2.7,41,10,90,14.6,85.4,10.1,85.4,0,0.4,0,0,4.1,0,10.1,(X),(X),17.1,43.8,39.1
1400000US42101025400,Census Tract 254; Philadelphia County; Pennsylvania,1889,737,1152,598,308,0,308,983,501,253,238,0,238,10,1388,345,70,0,70,973,286,1603,603,1286,217,1576,0,11,0,20,65,78,217,70234,906,95,396,415,(X),39,61,31.7,16.3,0,16.3,52,26.5,13.4,12.6,0,12.6,0.5,73.5,18.3,3.7,0,3.7,51.5,15.1,84.9,31.9,68.1,11.5,83.4,0,0.6,0,1.1,3.4,4.1,11.5,(X),(X),10.5,43.7,45.8,317,124,193,48,58,0,58,211,63,5,58,0,58,0,254,43,0,0,0,211,86,231,210,107,0,274,0,11,0,0,32,11,0,18457,106,32,36,38,16.8,39.1,60.9,15.1,18.3,0,18.3,66.6,19.9,1.6,18.3,0,18.3,0,80.1,13.6,0,0,0,66.6,27.1,72.9,66.2,33.8,0,86.4,0,3.5,0,0,10.1,3.5,0,(X),(X),30.2,34,35.8,1572,613,959,550,250,0,250,772,438,248,180,0,180,10,1134,302,70,0,70,762,200,1372,393,1179,217,1302,0,0,0,20,33,67,217,79632,800,63,360,377,83.2,39,61,35,15.9,0,15.9,49.1,27.9,15.8,11.5,0,11.5,0.6,72.1,19.2,4.5,0,4.5,48.5,12.7,87.3,25,75,13.8,82.8,0,0,0,1.3,2.1,4.3,13.8,(X),(X),7.9,45,47.1
1400000US42101025500,Census Tract 255; Philadelphia County; Pennsylvania,1186,588,598,554,189,11,178,443,294,249,45,11,34,0,892,305,144,0,144,443,81,1105,383,803,539,581,0,0,0,10,56,0,539,71389,743,123,190,430,(X),49.6,50.4,46.7,15.9,0.9,15,37.4,24.8,21,3.8,0.9,2.9,0,75.2,25.7,12.1,0,12.1,37.4,6.8,93.2,32.3,67.7,45.4,49,0,0,0,0.8,4.7,0,45.4,(X),(X),16.6,25.6,57.9,133,60,73,34,69,11,58,30,54,34,20,11,9,0,79,0,49,0,49,30,24,109,73,60,9,114,0,0,0,0,10,0,9,56250,103,0,15,88,11.2,45.1,54.9,25.6,51.9,8.3,43.6,22.6,40.6,25.6,15,8.3,6.8,0,59.4,0,36.8,0,36.8,22.6,18,82,54.9,45.1,6.8,85.7,0,0,0,0,7.5,0,6.8,(X),(X),0,14.6,85.4,1053,528,525,520,120,0,120,413,240,215,25,0,25,0,813,305,95,0,95,413,57,996,310,743,530,467,0,0,0,10,46,0,530,79861,640,123,175,342,88.8,50.1,49.9,49.4,11.4,0,11.4,39.2,22.8,20.4,2.4,0,2.4,0,77.2,29,9,0,9,39.2,5.4,94.6,29.4,70.6,50.3,44.3,0,0,0,0.9,4.4,0,50.3,(X),(X),19.2,27.3,53.4
1400000US42101025600,Census Tract 256; Philadelphia County; Pennsylvania,1170,514,656,558,198,39,159,414,383,252,131,11,120,0,787,306,67,28,39,414,23,1147,191,979,733,353,0,0,0,36,48,107,658,99944,756,47,283,426,(X),43.9,56.1,47.7,16.9,3.3,13.6,35.4,32.7,21.5,11.2,0.9,10.3,0,67.3,26.2,5.7,2.4,3.3,35.4,2,98,16.3,83.7,62.6,30.2,0,0,0,3.1,4.1,9.1,56.2,(X),(X),6.2,37.4,56.3,38,19,19,0,27,0,27,11,19,0,19,0,19,0,19,0,8,0,8,11,0,38,11,27,11,27,0,0,0,0,0,0,11,-,27,0,27,0,3.2,50,50,0,71.1,0,71.1,28.9,50,0,50,0,50,0,50,0,21.1,0,21.1,28.9,0,100,28.9,71.1,28.9,71.1,0,0,0,0,0,0,28.9,(X),(X),0,100,0,1132,495,637,558,171,39,132,403,364,252,112,11,101,0,768,306,59,28,31,403,23,1109,180,952,722,326,0,0,0,36,48,107,647,101750,729,47,256,426,96.8,43.7,56.3,49.3,15.1,3.4,11.7,35.6,32.2,22.3,9.9,1,8.9,0,67.8,27,5.2,2.5,2.7,35.6,2,98,15.9,84.1,63.8,28.8,0,0,0,3.2,4.2,9.5,57.2,(X),(X),6.4,35.1,58.4
1400000US42101025700,Census Tract 257; Philadelphia County; Pennsylvania,2094,753,1341,597,188,8,180,1309,355,226,129,0,129,0,1739,371,59,8,51,1309,187,1907,399,1695,1121,814,0,100,0,0,59,37,1105,62516,785,53,255,477,(X),36,64,28.5,9,0.4,8.6,62.5,17,10.8,6.2,0,6.2,0,83,17.7,2.8,0.4,2.4,62.5,8.9,91.1,19.1,80.9,53.5,38.9,0,4.8,0,0,2.8,1.8,52.8,(X),(X),6.8,32.5,60.8,231,20,211,48,12,0,12,171,0,0,0,0,0,0,231,48,12,0,12,171,18,213,60,171,8,205,0,0,0,0,18,0,8,42823,60,8,12,40,11,8.7,91.3,20.8,5.2,0,5.2,74,0,0,0,0,0,0,100,20.8,5.2,0,5.2,74,7.8,92.2,26,74,3.5,88.7,0,0,0,0,7.8,0,3.5,(X),(X),13.3,20,66.7,1863,733,1130,549,176,8,168,1138,355,226,129,0,129,0,1508,323,47,8,39,1138,169,1694,339,1524,1113,609,0,100,0,0,41,37,1097,63498,725,45,243,437,89,39.3,60.7,29.5,9.4,0.4,9,61.1,19.1,12.1,6.9,0,6.9,0,80.9,17.3,2.5,0.4,2.1,61.1,9.1,90.9,18.2,81.8,59.7,32.7,0,5.4,0,0,2.2,2,58.9,(X),(X),6.2,33.5,60.3
1400000US42101025800,Census Tract 258; Philadelphia County; Pennsylvania,856,567,289,224,182,1,181,450,128,41,87,0,87,0,728,183,95,1,94,450,91,765,424,432,36,577,8,0,0,2,233,8,36,48100,406,72,172,162,(X),66.2,33.8,26.2,21.3,0.1,21.1,52.6,15,4.8,10.2,0,10.2,0,85,21.4,11.1,0.1,11,52.6,10.6,89.4,49.5,50.5,4.2,67.4,0.9,0,0,0.2,27.2,0.9,4.2,(X),(X),17.7,42.4,39.9,119,28,91,30,89,0,89,0,109,30,79,0,79,0,10,0,10,0,10,0,45,74,27,92,0,119,0,0,0,0,0,0,0,47039,119,27,30,62,13.9,23.5,76.5,25.2,74.8,0,74.8,0,91.6,25.2,66.4,0,66.4,0,8.4,0,8.4,0,8.4,0,37.8,62.2,22.7,77.3,0,100,0,0,0,0,0,0,0,(X),(X),22.7,25.2,52.1,737,539,198,194,93,1,92,450,19,11,8,0,8,0,718,183,85,1,84,450,46,691,397,340,36,458,8,0,0,2,233,8,36,58036,287,45,142,100,86.1,73.1,26.9,26.3,12.6,0.1,12.5,61.1,2.6,1.5,1.1,0,1.1,0,97.4,24.8,11.5,0.1,11.4,61.1,6.2,93.8,53.9,46.1,4.9,62.1,1.1,0,0,0.3,31.6,1.1,4.9,(X),(X),15.7,49.5,34.8
1400000US42101025900,Census Tract 259; Philadelphia County; Pennsylvania,1985,897,1088,359,757,135,622,869,535,61,457,71,386,17,1450,298,300,64,236,852,271,1714,751,1234,39,1866,0,63,0,17,0,72,19,54229,1116,159,495,462,(X),45.2,54.8,18.1,38.1,6.8,31.3,43.8,27,3.1,23,3.6,19.4,0.9,73,15,15.1,3.2,11.9,42.9,13.7,86.3,37.8,62.2,2,94,0,3.2,0,0.9,0,3.6,1,(X),(X),14.2,44.4,41.4,499,176,323,0,349,43,306,150,288,0,288,0,288,0,211,0,61,43,18,150,137,362,158,341,20,479,0,0,0,0,0,20,0,-,349,43,116,190,25.1,35.3,64.7,0,69.9,8.6,61.3,30.1,57.7,0,57.7,0,57.7,0,42.3,0,12.2,8.6,3.6,30.1,27.5,72.5,31.7,68.3,4,96,0,0,0,0,0,4,0,(X),(X),12.3,33.2,54.4,1486,721,765,359,408,92,316,719,247,61,169,71,98,17,1239,298,239,21,218,702,134,1352,593,893,19,1387,0,63,0,17,0,52,19,52340,767,116,379,272,74.9,48.5,51.5,24.2,27.5,6.2,21.3,48.4,16.6,4.1,11.4,4.8,6.6,1.1,83.4,20.1,16.1,1.4,14.7,47.2,9,91,39.9,60.1,1.3,93.3,0,4.2,0,1.1,0,3.5,1.3,(X),(X),15.1,49.4,35.5
1400000US42101026000,Census Tract 260; Philadelphia County; Pennsylvania,1311,685,626,458,396,22,374,457,306,140,166,0,166,0,1005,318,230,22,208,457,233,1078,258,1053,25,1265,0,0,10,0,11,20,25,62651,854,108,415,331,(X),52.3,47.7,34.9,30.2,1.7,28.5,34.9,23.3,10.7,12.7,0,12.7,0,76.7,24.3,17.5,1.7,15.9,34.9,17.8,82.2,19.7,80.3,1.9,96.5,0,0,0.8,0,0.8,1.5,1.9,(X),(X),12.6,48.6,38.8,189,58,131,22,106,12,94,61,61,0,61,0,61,0,128,22,45,12,33,61,115,74,153,36,0,189,0,0,0,0,0,0,0,-,128,18,110,0,14.4,30.7,69.3,11.6,56.1,6.3,49.7,32.3,32.3,0,32.3,0,32.3,0,67.7,11.6,23.8,6.3,17.5,32.3,60.8,39.2,81,19,0,100,0,0,0,0,0,0,0,(X),(X),14.1,85.9,0,1122,627,495,436,290,10,280,396,245,140,105,0,105,0,877,296,185,10,175,396,118,1004,105,1017,25,1076,0,0,10,0,11,20,25,65213,726,90,305,331,85.6,55.9,44.1,38.9,25.8,0.9,25,35.3,21.8,12.5,9.4,0,9.4,0,78.2,26.4,16.5,0.9,15.6,35.3,10.5,89.5,9.4,90.6,2.2,95.9,0,0,0.9,0,1,1.8,2.2,(X),(X),12.4,42,45.6
1400000US42101026100,Census Tract 261; Philadelphia County; Pennsylvania,1345,556,789,243,328,85,243,774,281,161,120,42,78,0,1064,82,208,43,165,774,93,1252,282,1063,104,1208,0,0,0,0,33,0,104,54132,571,58,230,283,(X),41.3,58.7,18.1,24.4,6.3,18.1,57.5,20.9,12,8.9,3.1,5.8,0,79.1,6.1,15.5,3.2,12.3,57.5,6.9,93.1,21,79,7.7,89.8,0,0,0,0,2.5,0,7.7,(X),(X),10.2,40.3,49.6,85,62,23,0,69,0,69,16,35,0,35,0,35,0,50,0,34,0,34,16,16,69,39,46,0,85,0,0,0,0,0,0,0,52802,69,5,52,12,6.3,72.9,27.1,0,81.2,0,81.2,18.8,41.2,0,41.2,0,41.2,0,58.8,0,40,0,40,18.8,18.8,81.2,45.9,54.1,0,100,0,0,0,0,0,0,0,(X),(X),7.2,75.4,17.4,1260,494,766,243,259,85,174,758,246,161,85,42,43,0,1014,82,174,43,131,758,77,1183,243,1017,104,1123,0,0,0,0,33,0,104,55985,502,53,178,271,93.7,39.2,60.8,19.3,20.6,6.7,13.8,60.2,19.5,12.8,6.7,3.3,3.4,0,80.5,6.5,13.8,3.4,10.4,60.2,6.1,93.9,19.3,80.7,8.3,89.1,0,0,0,0,2.6,0,8.3,(X),(X),10.6,35.5,54
1400000US42101026200,Census Tract 262; Philadelphia County; Pennsylvania,1737,971,766,440,606,151,455,691,433,180,253,39,214,0,1304,260,353,112,241,691,253,1484,377,1360,73,1599,0,23,0,42,0,59,73,71943,1046,114,402,530,(X),55.9,44.1,25.3,34.9,8.7,26.2,39.8,24.9,10.4,14.6,2.2,12.3,0,75.1,15,20.3,6.4,13.9,39.8,14.6,85.4,21.7,78.3,4.2,92.1,0,1.3,0,2.4,0,3.4,4.2,(X),(X),10.9,38.4,50.7,257,181,76,72,111,0,111,74,139,60,79,0,79,0,118,12,32,0,32,74,147,110,83,174,0,222,0,23,0,12,0,12,0,-,183,12,125,46,14.8,70.4,29.6,28,43.2,0,43.2,28.8,54.1,23.3,30.7,0,30.7,0,45.9,4.7,12.5,0,12.5,28.8,57.2,42.8,32.3,67.7,0,86.4,0,8.9,0,4.7,0,4.7,0,(X),(X),6.6,68.3,25.1,1480,790,690,368,495,151,344,617,294,120,174,39,135,0,1186,248,321,112,209,617,106,1374,294,1186,73,1377,0,0,0,30,0,47,73,76088,863,102,277,484,85.2,53.4,46.6,24.9,33.4,10.2,23.2,41.7,19.9,8.1,11.8,2.6,9.1,0,80.1,16.8,21.7,7.6,14.1,41.7,7.2,92.8,19.9,80.1,4.9,93,0,0,0,2,0,3.2,4.9,(X),(X),11.8,32.1,56.1
1400000US42101026301,Census Tract 263.01; Philadelphia County; Pennsylvania,1575,703,872,550,487,173,314,538,557,286,271,92,179,0,1018,264,216,81,135,538,264,1311,567,1008,49,1421,0,0,0,6,99,81,49,57992,1037,119,306,612,(X),44.6,55.4,34.9,30.9,11,19.9,34.2,35.4,18.2,17.2,5.8,11.4,0,64.6,16.8,13.7,5.1,8.6,34.2,16.8,83.2,36,64,3.1,90.2,0,0,0,0.4,6.3,5.1,3.1,(X),(X),11.5,29.5,59,266,161,105,34,108,49,59,124,85,17,68,49,19,0,181,17,40,0,40,124,57,209,110,156,8,250,0,0,0,0,8,0,8,56406,142,9,44,89,16.9,60.5,39.5,12.8,40.6,18.4,22.2,46.6,32,6.4,25.6,18.4,7.1,0,68,6.4,15,0,15,46.6,21.4,78.6,41.4,58.6,3,94,0,0,0,0,3,0,3,(X),(X),6.3,31,62.7,1309,542,767,516,379,124,255,414,472,269,203,43,160,0,837,247,176,81,95,414,207,1102,457,852,41,1171,0,0,0,6,91,81,41,58523,895,110,262,523,83.1,41.4,58.6,39.4,29,9.5,19.5,31.6,36.1,20.6,15.5,3.3,12.2,0,63.9,18.9,13.4,6.2,7.3,31.6,15.8,84.2,34.9,65.1,3.1,89.5,0,0,0,0.5,7,6.2,3.1,(X),(X),12.3,29.3,58.4
